Date,HUA_clinecenter,SBUX_clinecenter,TIK_clinecenter,HUA_brandwatch,SBUX_brandwatch,TIK_brandwatch,HUA_clinecenter_21D,HUA_clinecenter_50D,HUA_clinecenter_100D,HUA_clinecenter_200D,SBUX_clinecenter_21D,SBUX_clinecenter_50D,SBUX_clinecenter_100D,SBUX_clinecenter_200D,TIK_clinecenter_21D,TIK_clinecenter_50D,TIK_clinecenter_100D,TIK_clinecenter_200D,HUA_brandwatch_21D,HUA_brandwatch_50D,HUA_brandwatch_100D,HUA_brandwatch_200D,SBUX_brandwatch_21D,SBUX_brandwatch_50D,SBUX_brandwatch_100D,SBUX_brandwatch_200D,TIK_brandwatch_21D,TIK_brandwatch_50D,TIK_brandwatch_100D,TIK_brandwatch_200D
2020-09-15,2.429,4.167,2.655,0.359,-2.495,0.849,1.025,0.890,0.747,-0.246,2.507,1.465,1.433,0.674,1.279,1.128,1.298,1.116,-0.487,-1.231,-1.153,-1.244,-0.667,-0.306,-0.155,-0.309,0.894,1.340,0.509,0.567
2020-09-15,2.429,4.167,2.655,0.359,-2.495,0.849,0.977,0.842,0.713,-0.268,2.285,1.458,1.410,0.654,1.268,1.086,1.269,1.110,-0.566,-1.242,-1.166,-1.258,-0.522,-0.266,-0.138,-0.294,0.968,1.335,0.520,0.569
2020-09-15,2.429,4.167,2.655,0.359,-2.495,0.849,1.025,0.890,0.747,-0.246,2.507,1.465,1.433,0.674,1.279,1.128,1.298,1.116,-0.487,-1.231,-1.153,-1.244,-0.667,-0.306,-0.155,-0.309,0.894,1.340,0.509,0.567
2020-09-15,2.429,4.167,2.655,0.359,-2.495,0.849,0.977,0.842,0.713,-0.268,2.285,1.458,1.410,0.654,1.268,1.086,1.269,1.110,-0.566,-1.242,-1.166,-1.258,-0.522,-0.266,-0.138,-0.294,0.968,1.335,0.520,0.569
2020-09-14,2.812,1.500,2.266,-0.927,-0.065,0.819,0.896,0.793,0.679,-0.295,2.129,1.451,1.387,0.638,1.199,1.043,1.240,1.109,-0.645,-1.254,-1.179,-1.267,-0.346,-0.225,-0.120,-0.284,0.982,1.330,0.531,0.572
2020-09-14,2.812,1.500,2.266,-0.927,-0.065,0.819,0.796,0.731,0.651,-0.306,2.101,1.477,1.384,0.643,1.148,1.009,1.231,1.110,-0.664,-1.229,-1.182,-1.265,-0.285,-0.246,-0.140,-0.280,0.997,1.335,0.523,0.570
2020-09-14,2.812,1.500,2.266,-0.927,-0.065,0.819,0.896,0.793,0.679,-0.295,2.129,1.451,1.387,0.638,1.199,1.043,1.240,1.109,-0.645,-1.254,-1.179,-1.267,-0.346,-0.225,-0.120,-0.284,0.982,1.330,0.531,0.572
2020-09-14,2.812,1.500,2.266,-0.927,-0.065,0.819,0.796,0.731,0.651,-0.306,2.101,1.477,1.384,0.643,1.148,1.009,1.231,1.110,-0.664,-1.229,-1.182,-1.265,-0.285,-0.246,-0.140,-0.280,0.997,1.335,0.523,0.570
2020-09-13,1.585,2.143,3.264,-1.272,-1.786,1.595,0.698,0.669,0.623,-0.321,2.132,1.502,1.380,0.640,1.065,0.975,1.222,1.109,-0.687,-1.204,-1.184,-1.273,-0.315,-0.267,-0.160,-0.280,0.953,1.339,0.515,0.572
2020-09-13,1.585,2.143,3.264,-1.272,-1.786,1.595,0.658,0.649,0.590,-0.334,2.132,1.516,1.367,0.627,0.934,0.933,1.194,1.097,-0.695,-1.198,-1.193,-1.277,-0.263,-0.255,-0.155,-0.273,0.872,1.308,0.508,0.571
2020-09-13,1.585,2.143,3.264,-1.272,-1.786,1.595,0.698,0.669,0.623,-0.321,2.132,1.502,1.380,0.640,1.065,0.975,1.222,1.109,-0.687,-1.204,-1.184,-1.273,-0.315,-0.267,-0.160,-0.280,0.953,1.339,0.515,0.572
2020-09-13,1.585,2.143,3.264,-1.272,-1.786,1.595,0.658,0.649,0.590,-0.334,2.132,1.516,1.367,0.627,0.934,0.933,1.194,1.097,-0.695,-1.198,-1.193,-1.277,-0.263,-0.255,-0.155,-0.273,0.872,1.308,0.508,0.571
2020-09-12,-2.333,3.125,0.957,-1.128,-1.659,1.075,0.582,0.629,0.558,-0.344,2.056,1.530,1.354,0.620,0.811,0.891,1.167,1.087,-0.701,-1.192,-1.202,-1.283,-0.210,-0.242,-0.150,-0.273,0.838,1.276,0.500,0.567
2020-09-12,-2.333,3.125,0.957,-1.128,-1.659,1.075,0.693,0.654,0.570,-0.334,1.934,1.452,1.338,0.609,0.798,0.903,1.167,1.088,-0.714,-1.234,-1.198,-1.294,-0.164,-0.158,-0.132,-0.268,0.829,1.267,0.490,0.560
2020-09-12,-2.333,3.125,0.957,-1.128,-1.659,1.076,0.582,0.629,0.558,-0.344,2.056,1.530,1.354,0.620,0.811,0.891,1.167,1.087,-0.701,-1.192,-1.202,-1.283,-0.210,-0.242,-0.150,-0.273,0.838,1.276,0.500,0.567
2020-09-12,-2.333,3.125,0.957,-1.128,-1.659,1.076,0.693,0.654,0.570,-0.334,1.934,1.452,1.338,0.609,0.798,0.903,1.167,1.088,-0.714,-1.234,-1.198,-1.294,-0.164,-0.158,-0.132,-0.268,0.829,1.267,0.490,0.560
2020-09-11,1.111,3.421,2.188,0.664,-1.913,0.595,0.876,0.680,0.583,-0.322,1.941,1.374,1.322,0.611,0.819,0.915,1.166,1.090,-0.678,-1.276,-1.194,-1.304,-0.128,-0.073,-0.114,-0.263,0.883,1.258,0.480,0.556
2020-09-11,1.111,3.421,2.188,0.664,-1.913,0.595,0.896,0.669,0.561,-0.336,1.934,1.316,1.286,0.589,0.781,0.907,1.149,1.094,-0.728,-1.372,-1.212,-1.324,-0.081,-0.029,-0.096,-0.256,0.960,1.234,0.476,0.556
2020-09-11,1.111,3.421,2.188,0.664,-1.913,0.595,0.876,0.680,0.583,-0.322,1.941,1.374,1.322,0.611,0.819,0.915,1.166,1.090,-0.678,-1.276,-1.194,-1.304,-0.128,-0.073,-0.114,-0.263,0.883,1.258,0.480,0.556
2020-09-11,1.111,3.421,2.188,0.664,-1.913,0.595,0.896,0.669,0.561,-0.336,1.934,1.316,1.286,0.589,0.781,0.907,1.149,1.094,-0.728,-1.372,-1.212,-1.324,-0.081,-0.029,-0.096,-0.256,0.960,1.234,0.476,0.556
2020-09-10,1.667,3.060,1.228,0.501,-0.982,1.240,0.956,0.659,0.540,-0.350,1.771,1.257,1.251,0.573,0.678,0.899,1.132,1.093,-0.835,-1.467,-1.230,-1.336,0.015,0.015,-0.078,-0.254,1.003,1.209,0.471,0.562
2020-09-10,1.667,3.060,1.228,0.501,-0.982,1.240,0.990,0.643,0.506,-0.361,1.626,1.244,1.218,0.552,0.621,0.913,1.121,1.093,-0.934,-1.464,-1.268,-1.344,0.067,-0.023,-0.079,-0.254,1.016,1.177,0.440,0.567
2020-09-10,1.667,3.060,1.228,0.501,-0.982,1.240,0.956,0.659,0.540,-0.350,1.771,1.257,1.251,0.573,0.678,0.899,1.132,1.093,-0.835,-1.467,-1.230,-1.336,0.015,0.015,-0.078,-0.254,1.003,1.209,0.471,0.562
2020-09-10,1.667,3.060,1.228,0.501,-0.982,1.240,0.990,0.643,0.506,-0.361,1.626,1.244,1.218,0.552,0.621,0.913,1.121,1.093,-0.934,-1.464,-1.268,-1.344,0.067,-0.023,-0.079,-0.254,1.016,1.177,0.440,0.567
2020-09-09,1.129,1.667,0.093,-0.346,0.348,1.235,1.030,0.626,0.473,-0.362,1.394,1.230,1.184,0.544,0.592,0.927,1.110,1.095,-0.996,-1.461,-1.306,-1.359,0.096,-0.061,-0.080,-0.254,1.062,1.144,0.409,0.573
2020-09-09,1.129,1.667,0.093,-0.346,0.348,1.235,1.095,0.663,0.442,-0.362,1.229,1.167,1.174,0.542,0.616,0.981,1.096,1.103,-1.017,-1.450,-1.316,-1.365,0.062,-0.125,-0.088,-0.258,1.107,1.100,0.383,0.572
2020-09-09,1.129,1.667,0.093,-0.346,0.348,1.235,1.030,0.626,0.473,-0.362,1.394,1.230,1.184,0.544,0.592,0.927,1.110,1.095,-0.996,-1.461,-1.306,-1.359,0.096,-0.061,-0.080,-0.254,1.062,1.144,0.409,0.573
2020-09-09,1.129,1.667,0.093,-0.346,0.348,1.235,1.095,0.663,0.442,-0.362,1.229,1.167,1.174,0.542,0.616,0.981,1.096,1.103,-1.017,-1.450,-1.316,-1.365,0.062,-0.125,-0.088,-0.258,1.107,1.100,0.383,0.572
2020-09-08,0.102,3.088,-2.062,0.566,0.352,0.189,0.962,0.701,0.411,-0.376,1.086,1.104,1.164,0.545,0.648,1.035,1.083,1.112,-1.035,-1.439,-1.325,-1.377,0.075,-0.189,-0.095,-0.278,1.149,1.056,0.356,0.572
2020-09-08,0.102,3.088,-2.062,0.566,0.352,0.189,0.878,0.684,0.382,-0.366,0.876,1.076,1.126,0.538,0.783,1.121,1.095,1.131,-1.095,-1.467,-1.354,-1.388,0.087,-0.198,-0.075,-0.297,1.240,1.044,0.362,0.583
2020-09-08,0.102,3.088,-2.062,0.566,0.352,0.189,0.962,0.701,0.411,-0.376,1.086,1.104,1.164,0.545,0.648,1.035,1.083,1.112,-1.035,-1.439,-1.325,-1.377,0.075,-0.189,-0.095,-0.278,1.149,1.056,0.356,0.572
2020-09-08,0.102,3.088,-2.062,0.566,0.352,0.189,0.878,0.684,0.382,-0.366,0.876,1.076,1.126,0.538,0.783,1.121,1.095,1.131,-1.095,-1.467,-1.354,-1.388,0.087,-0.198,-0.075,-0.297,1.240,1.044,0.362,0.583
2020-09-07,1.545,3.000,-0.600,-0.648,0.133,-0.057,0.894,0.668,0.354,-0.366,0.702,1.047,1.088,0.518,0.854,1.208,1.108,1.151,-1.221,-1.494,-1.382,-1.398,0.097,-0.207,-0.054,-0.303,1.330,1.031,0.368,0.595
2020-09-07,1.545,3.000,-0.600,-0.648,0.133,-0.057,0.843,0.658,0.315,-0.384,0.533,1.058,1.040,0.509,0.856,1.239,1.106,1.159,-1.289,-1.500,-1.395,-1.403,0.118,-0.201,-0.032,-0.306,1.433,1.032,0.389,0.607
2020-09-07,1.545,3.000,-0.600,-0.648,0.133,-0.057,0.894,0.668,0.354,-0.366,0.702,1.047,1.088,0.518,0.854,1.208,1.108,1.151,-1.221,-1.494,-1.382,-1.398,0.097,-0.207,-0.054,-0.303,1.330,1.031,0.368,0.595
2020-09-07,1.545,3.000,-0.600,-0.648,0.133,-0.057,0.843,0.658,0.315,-0.384,0.533,1.058,1.040,0.509,0.856,1.239,1.106,1.159,-1.289,-1.500,-1.395,-1.403,0.118,-0.201,-0.032,-0.306,1.433,1.032,0.389,0.607
2020-09-06,0.000,1.400,2.222,-2.244,0.786,0.633,0.778,0.648,0.275,-0.393,0.430,1.068,0.993,0.491,0.960,1.270,1.104,1.177,-1.392,-1.506,-1.408,-1.403,0.126,-0.195,-0.010,-0.307,1.474,1.032,0.411,0.618
2020-09-06,0.000,1.400,2.222,-2.244,0.786,0.633,0.787,0.666,0.273,-0.385,0.403,1.046,0.971,0.475,0.929,1.257,1.073,1.171,-1.418,-1.474,-1.416,-1.402,0.103,-0.216,-0.020,-0.305,1.482,0.998,0.413,0.626
2020-09-06,0.000,1.400,2.222,-2.244,0.786,0.633,0.778,0.648,0.275,-0.393,0.430,1.068,0.993,0.491,0.960,1.270,1.104,1.177,-1.392,-1.506,-1.408,-1.403,0.126,-0.195,-0.010,-0.307,1.474,1.032,0.411,0.618
2020-09-06,0.000,1.400,2.222,-2.244,0.786,0.633,0.787,0.666,0.273,-0.385,0.403,1.046,0.971,0.475,0.929,1.257,1.073,1.171,-1.418,-1.474,-1.416,-1.402,0.103,-0.216,-0.020,-0.305,1.482,0.998,0.413,0.626
2020-09-05,1.429,-0.500,2.429,-1.286,0.554,2.419,0.802,0.684,0.275,-0.389,0.362,1.024,0.953,0.468,0.924,1.245,1.061,1.167,-1.431,-1.442,-1.383,-1.400,0.074,-0.238,-0.034,-0.312,1.537,0.964,0.413,0.633
2020-09-05,1.429,-0.500,2.429,-1.286,0.554,2.419,0.749,0.707,0.251,-0.395,0.413,1.028,0.946,0.476,0.910,1.215,1.045,1.164,-1.490,-1.441,-1.377,-1.409,0.056,-0.261,-0.040,-0.316,1.507,0.914,0.391,0.631
2020-09-05,1.429,-0.500,2.429,-1.286,0.554,2.419,0.802,0.684,0.275,-0.389,0.362,1.024,0.953,0.468,0.924,1.245,1.061,1.167,-1.431,-1.442,-1.383,-1.400,0.074,-0.238,-0.034,-0.312,1.537,0.964,0.413,0.633
2020-09-05,1.429,-0.500,2.429,-1.286,0.554,2.419,0.749,0.707,0.251,-0.395,0.413,1.028,0.946,0.476,0.910,1.215,1.045,1.164,-1.490,-1.441,-1.377,-1.409,0.056,-0.261,-0.040,-0.316,1.507,0.914,0.391,0.631
2020-09-04,0.714,0.909,1.203,-1.311,1.203,1.137,0.693,0.730,0.221,-0.399,0.437,1.032,0.949,0.475,0.881,1.186,1.038,1.158,-1.557,-1.439,-1.389,-1.416,0.060,-0.284,-0.043,-0.315,1.521,0.863,0.375,0.632
2020-09-04,0.714,0.909,1.203,-1.311,1.203,1.137,0.672,0.720,0.192,-0.395,0.393,1.055,0.968,0.466,0.909,1.185,1.015,1.160,-1.624,-1.399,-1.393,-1.424,0.033,-0.317,-0.067,-0.324,1.596,0.833,0.370,0.639
2020-09-04,0.714,0.909,1.203,-1.311,1.203,1.137,0.693,0.730,0.221,-0.399,0.437,1.032,0.949,0.475,0.881,1.186,1.038,1.158,-1.557,-1.439,-1.389,-1.416,0.060,-0.284,-0.043,-0.315,1.521,0.863,0.375,0.632
2020-09-04,0.714,0.909,1.203,-1.311,1.203,1.137,0.672,0.720,0.192,-0.395,0.393,1.055,0.968,0.466,0.909,1.185,1.015,1.160,-1.624,-1.399,-1.393,-1.424,0.033,-0.317,-0.067,-0.324,1.596,0.833,0.370,0.639
2020-09-03,0.750,2.143,0.514,-1.425,-0.690,-0.108,0.607,0.711,0.173,-0.393,0.378,1.078,0.941,0.457,0.911,1.184,1.009,1.166,-1.542,-1.359,-1.393,-1.430,-0.016,-0.349,-0.089,-0.328,1.645,0.803,0.364,0.641
2020-09-03,0.750,2.143,0.514,-1.425,-0.690,-0.108,0.540,0.721,0.139,-0.391,0.304,1.091,0.938,0.439,0.945,1.218,1.024,1.170,-1.454,-1.370,-1.377,-1.437,0.025,-0.251,-0.109,-0.317,1.754,0.808,0.385,0.648
2020-09-03,0.750,2.143,0.514,-1.425,-0.690,-0.108,0.607,0.711,0.173,-0.393,0.378,1.078,0.941,0.457,0.911,1.184,1.009,1.166,-1.542,-1.359,-1.393,-1.430,-0.016,-0.349,-0.089,-0.328,1.645,0.803,0.364,0.641
2020-09-03,0.750,2.143,0.514,-1.425,-0.690,-0.108,0.540,0.721,0.139,-0.391,0.304,1.091,0.938,0.439,0.945,1.218,1.024,1.170,-1.454,-1.370,-1.377,-1.437,0.025,-0.251,-0.109,-0.317,1.754,0.808,0.385,0.648
2020-09-02,0.000,0.556,0.689,-1.399,-0.679,0.888,0.669,0.731,0.108,-0.392,0.356,1.104,0.937,0.432,0.981,1.252,1.026,1.173,-1.534,-1.381,-1.381,-1.441,0.001,-0.154,-0.146,-0.312,1.842,0.812,0.370,0.655
2020-09-02,0.000,0.556,0.689,-1.399,-0.679,0.888,0.834,0.726,0.091,-0.393,0.484,1.126,0.938,0.433,1.009,1.264,1.009,1.173,-1.615,-1.382,-1.394,-1.446,-0.024,-0.087,-0.155,-0.307,1.882,0.767,0.340,0.658
2020-09-02,0.000,0.556,0.689,-1.399,-0.679,0.888,0.669,0.731,0.108,-0.392,0.356,1.104,0.937,0.432,0.981,1.252,1.026,1.173,-1.534,-1.381,-1.381,-1.441,0.001,-0.154,-0.146,-0.312,1.842,0.812,0.370,0.655
2020-09-02,0.000,0.556,0.689,-1.399,-0.679,0.888,0.834,0.726,0.091,-0.393,0.484,1.126,0.938,0.433,1.009,1.264,1.009,1.173,-1.615,-1.382,-1.394,-1.446,-0.024,-0.087,-0.155,-0.307,1.882,0.767,0.340,0.658
2020-09-01,1.512,3.276,1.387,-0.388,-0.918,2.203,0.861,0.722,0.084,-0.400,0.559,1.148,0.938,0.433,1.019,1.276,1.005,1.177,-1.769,-1.384,-1.388,-1.448,-0.033,-0.020,-0.156,-0.299,1.919,0.721,0.321,0.660
2020-09-01,1.512,3.276,1.387,-0.388,-0.918,2.203,0.815,0.645,0.062,-0.428,0.505,1.108,0.886,0.411,0.996,1.252,0.993,1.177,-1.970,-1.400,-1.376,-1.463,-0.030,0.015,-0.171,-0.295,1.893,0.637,0.307,0.665
2020-09-01,1.512,3.276,1.387,-0.388,-0.918,2.203,0.861,0.722,0.084,-0.400,0.559,1.148,0.938,0.433,1.019,1.276,1.005,1.177,-1.769,-1.384,-1.388,-1.448,-0.033,-0.020,-0.156,-0.299,1.919,0.721,0.321,0.660
2020-09-01,1.512,3.276,1.387,-0.388,-0.918,2.203,0.815,0.645,0.062,-0.428,0.505,1.108,0.886,0.411,0.996,1.252,0.993,1.177,-1.970,-1.400,-1.376,-1.463,-0.030,0.015,-0.171,-0.295,1.893,0.637,0.307,0.665
2020-08-31,2.381,0.000,0.036,-1.577,0.110,1.512,0.743,0.568,0.042,-0.439,0.531,1.068,0.853,0.393,0.956,1.229,0.973,1.175,-1.962,-1.415,-1.369,-1.465,-0.007,0.049,-0.185,-0.293,1.817,0.552,0.284,0.666
2020-08-31,2.381,0.000,0.036,-1.577,0.110,1.512,0.630,0.499,-0.011,-0.442,0.713,1.061,0.853,0.393,0.980,1.256,0.967,1.180,-1.896,-1.408,-1.377,-1.441,-0.034,0.058,-0.201,-0.293,1.774,0.492,0.263,0.671
2020-08-31,2.381,0.000,0.036,-1.577,0.110,1.512,0.743,0.568,0.042,-0.439,0.531,1.068,0.853,0.393,0.956,1.229,0.973,1.175,-1.962,-1.415,-1.369,-1.465,-0.007,0.049,-0.185,-0.293,1.817,0.552,0.284,0.666
2020-08-31,2.381,0.000,0.036,-1.577,0.110,1.512,0.630,0.499,-0.011,-0.442,0.713,1.061,0.853,0.393,0.980,1.256,0.967,1.180,-1.896,-1.408,-1.377,-1.441,-0.034,0.058,-0.201,-0.293,1.774,0.492,0.263,0.671
2020-08-30,2.500,-1.800,0.606,-0.796,-0.374,2.195,0.502,0.430,-0.049,-0.448,0.846,1.054,0.850,0.396,1.005,1.284,0.975,1.183,-1.806,-1.400,-1.377,-1.414,-0.093,0.066,-0.218,-0.295,1.752,0.431,0.256,0.676
2020-08-30,2.500,-1.800,0.606,-0.796,-0.374,2.195,0.369,0.420,-0.087,-0.455,1.064,1.126,0.859,0.411,1.003,1.308,0.977,1.184,-1.753,-1.363,-1.385,-1.410,-0.129,0.070,-0.208,-0.293,1.698,0.362,0.251,0.674
2020-08-30,2.500,-1.800,0.606,-0.796,-0.374,2.195,0.502,0.430,-0.049,-0.448,0.846,1.054,0.850,0.396,1.005,1.284,0.975,1.183,-1.806,-1.400,-1.377,-1.414,-0.093,0.066,-0.218,-0.295,1.752,0.431,0.256,0.676
2020-08-30,2.500,-1.800,0.606,-0.796,-0.374,2.195,0.369,0.420,-0.087,-0.455,1.064,1.126,0.859,0.411,1.003,1.308,0.977,1.184,-1.753,-1.363,-1.385,-1.410,-0.129,0.070,-0.208,-0.293,1.698,0.362,0.251,0.674
2020-08-29,-1.667,-1.333,0.763,-0.709,0.614,2.100,0.278,0.409,-0.131,-0.456,1.284,1.199,0.864,0.424,1.029,1.332,0.968,1.186,-1.762,-1.326,-1.394,-1.404,-0.166,0.075,-0.224,-0.295,1.594,0.292,0.228,0.674
2020-08-29,-1.667,-1.333,0.763,-0.709,0.614,2.100,0.385,0.480,-0.119,-0.433,1.482,1.265,0.864,0.427,1.047,1.343,0.958,1.190,-1.774,-1.327,-1.391,-1.390,-0.250,0.040,-0.225,-0.299,1.494,0.227,0.202,0.678
2020-08-29,-1.667,-1.333,0.763,-0.709,0.614,2.100,0.278,0.409,-0.131,-0.456,1.284,1.199,0.864,0.424,1.029,1.332,0.968,1.186,-1.762,-1.326,-1.394,-1.404,-0.166,0.075,-0.224,-0.295,1.594,0.292,0.228,0.674
2020-08-29,-1.667,-1.333,0.763,-0.709,0.614,2.100,0.385,0.480,-0.119,-0.433,1.482,1.265,0.864,0.427,1.047,1.343,0.958,1.190,-1.774,-1.327,-1.391,-1.390,-0.250,0.040,-0.225,-0.299,1.494,0.227,0.202,0.678
2020-08-28,0.455,-0.556,-0.556,-2.078,0.564,2.092,0.414,0.550,-0.113,-0.412,1.509,1.331,0.855,0.424,1.085,1.355,0.958,1.185,-1.895,-1.328,-1.376,-1.391,-0.157,0.006,-0.201,-0.298,1.424,0.162,0.170,0.679
2020-08-28,0.455,-0.556,-0.556,-2.078,0.564,2.092,0.342,0.550,-0.133,-0.416,1.500,1.330,0.841,0.429,1.186,1.404,0.961,1.187,-1.950,-1.342,-1.384,-1.377,-0.063,-0.012,-0.172,-0.304,1.355,0.100,0.148,0.680
2020-08-28,0.455,-0.556,-0.556,-2.078,0.564,2.092,0.414,0.550,-0.113,-0.412,1.509,1.331,0.855,0.424,1.085,1.355,0.958,1.185,-1.895,-1.328,-1.376,-1.391,-0.157,0.006,-0.201,-0.298,1.424,0.162,0.170,0.679
2020-08-28,0.455,-0.556,-0.556,-2.078,0.564,2.092,0.342,0.550,-0.133,-0.416,1.500,1.330,0.841,0.429,1.186,1.404,0.961,1.187,-1.950,-1.342,-1.384,-1.377,-0.063,-0.012,-0.172,-0.304,1.355,0.100,0.148,0.680
2020-08-27,0.185,0.833,1.571,-2.800,0.308,0.802,0.349,0.551,-0.134,-0.414,1.550,1.330,0.819,0.430,1.298,1.454,0.960,1.199,-2.046,-1.356,-1.388,-1.366,-0.076,-0.029,-0.199,-0.318,1.225,0.037,0.131,0.688
2020-08-27,0.185,0.833,1.571,-2.800,0.308,0.802,0.369,0.593,-0.146,-0.420,1.534,1.330,0.798,0.424,1.308,1.471,0.949,1.192,-2.107,-1.374,-1.377,-1.348,-0.076,-0.047,-0.218,-0.337,1.158,-0.002,0.111,0.693
2020-08-27,0.185,0.833,1.571,-2.800,0.308,0.802,0.349,0.551,-0.134,-0.414,1.550,1.330,0.819,0.430,1.298,1.454,0.960,1.199,-2.046,-1.356,-1.388,-1.366,-0.076,-0.029,-0.199,-0.318,1.225,0.037,0.131,0.688
2020-08-27,0.185,0.833,1.571,-2.800,0.308,0.802,0.369,0.593,-0.146,-0.420,1.534,1.330,0.798,0.424,1.308,1.471,0.949,1.192,-2.107,-1.374,-1.377,-1.348,-0.076,-0.047,-0.218,-0.337,1.158,-0.002,0.111,0.693
2020-08-26,0.319,0.556,2.128,-2.516,0.174,1.797,0.400,0.635,-0.159,-0.419,1.607,1.330,0.788,0.415,1.325,1.488,0.935,1.183,-1.943,-1.392,-1.363,-1.340,-0.228,-0.065,-0.236,-0.350,1.100,-0.040,0.121,0.692
2020-08-26,0.319,0.556,2.128,-2.516,0.174,1.797,0.424,0.690,-0.170,-0.412,1.694,1.366,0.784,0.408,1.316,1.504,0.932,1.174,-1.793,-1.389,-1.351,-1.337,-0.374,-0.068,-0.252,-0.359,0.996,-0.111,0.134,0.688
2020-08-26,0.319,0.556,2.128,-2.516,0.174,1.797,0.400,0.635,-0.159,-0.419,1.607,1.330,0.788,0.415,1.325,1.488,0.935,1.183,-1.943,-1.392,-1.363,-1.340,-0.228,-0.065,-0.236,-0.350,1.100,-0.040,0.121,0.692
2020-08-26,0.319,0.556,2.128,-2.516,0.174,1.797,0.424,0.690,-0.170,-0.412,1.694,1.366,0.784,0.408,1.316,1.504,0.932,1.174,-1.793,-1.389,-1.351,-1.337,-0.374,-0.068,-0.252,-0.359,0.996,-0.111,0.134,0.688
2020-08-25,0.263,0.000,1.809,-2.709,0.635,2.707,0.552,0.745,-0.178,-0.422,1.597,1.402,0.780,0.400,1.347,1.520,0.904,1.154,-1.664,-1.385,-1.352,-1.331,-0.517,-0.070,-0.263,-0.370,0.865,-0.181,0.143,0.696
2020-08-25,0.263,0.000,1.809,-2.709,0.635,2.707,0.682,0.772,-0.180,-0.423,1.527,1.443,0.771,0.391,1.393,1.524,0.890,1.154,-1.525,-1.344,-1.358,-1.323,-0.683,-0.081,-0.266,-0.373,0.691,-0.244,0.130,0.699
2020-08-25,0.263,0.000,1.809,-2.709,0.635,2.707,0.552,0.745,-0.178,-0.422,1.597,1.402,0.780,0.400,1.347,1.520,0.904,1.154,-1.664,-1.385,-1.352,-1.331,-0.517,-0.070,-0.263,-0.370,0.865,-0.181,0.143,0.696
2020-08-25,0.263,0.000,1.809,-2.709,0.635,2.707,0.682,0.772,-0.180,-0.423,1.527,1.443,0.771,0.391,1.393,1.524,0.890,1.154,-1.525,-1.344,-1.358,-1.323,-0.683,-0.081,-0.266,-0.373,0.691,-0.244,0.130,0.699
2020-08-24,-0.652,0.588,1.231,0.422,0.176,2.176,0.636,0.799,-0.200,-0.425,1.606,1.484,0.772,0.387,1.415,1.529,0.891,1.146,-1.435,-1.302,-1.351,-1.319,-0.718,-0.092,-0.294,-0.373,0.541,-0.307,0.122,0.691
2020-08-24,-0.652,0.588,1.231,0.422,0.176,2.176,0.633,0.812,-0.230,-0.427,1.658,1.497,0.780,0.375,1.464,1.536,0.887,1.137,-1.493,-1.320,-1.378,-1.329,-0.731,-0.098,-0.307,-0.373,0.416,-0.297,0.097,0.695
2020-08-24,-0.652,0.588,1.231,0.422,0.176,2.176,0.636,0.799,-0.200,-0.425,1.606,1.484,0.772,0.387,1.415,1.529,0.891,1.146,-1.435,-1.302,-1.351,-1.319,-0.718,-0.092,-0.294,-0.373,0.541,-0.307,0.122,0.691
2020-08-24,-0.652,0.588,1.231,0.422,0.176,2.176,0.633,0.812,-0.230,-0.427,1.658,1.497,0.780,0.375,1.464,1.536,0.887,1.137,-1.493,-1.320,-1.378,-1.329,-0.731,-0.098,-0.307,-0.373,0.416,-0.297,0.097,0.695
2020-08-23,3.462,3.235,1.271,-3.111,-1.205,1.730,0.713,0.825,-0.224,-0.429,1.797,1.510,0.774,0.368,1.451,1.542,0.893,1.137,-1.559,-1.337,-1.400,-1.343,-0.719,-0.105,-0.308,-0.375,0.311,-0.287,0.062,0.694
2020-08-23,3.462,3.235,1.271,-3.111,-1.205,1.730,0.597,0.763,-0.286,-0.452,1.811,1.472,0.765,0.346,1.437,1.532,0.900,1.135,-1.456,-1.273,-1.385,-1.341,-0.641,-0.078,-0.300,-0.369,0.227,-0.321,0.058,0.694
2020-08-23,3.462,3.235,1.271,-3.111,-1.205,1.730,0.713,0.825,-0.224,-0.429,1.797,1.510,0.774,0.368,1.451,1.542,0.893,1.137,-1.559,-1.337,-1.400,-1.343,-0.719,-0.105,-0.308,-0.375,0.311,-0.287,0.062,0.694
2020-08-23,3.462,3.235,1.271,-3.111,-1.205,1.730,0.597,0.763,-0.286,-0.452,1.811,1.472,0.765,0.346,1.437,1.532,0.900,1.135,-1.456,-1.273,-1.385,-1.341,-0.641,-0.078,-0.300,-0.369,0.227,-0.321,0.058,0.694
2020-08-22,0.556,2.143,0.909,-4.621,-0.853,1.665,0.476,0.700,-0.350,-0.473,1.671,1.433,0.732,0.315,1.452,1.523,0.904,1.128,-1.338,-1.209,-1.369,-1.333,-0.598,-0.051,-0.300,-0.362,0.094,-0.355,0.053,0.695
2020-08-22,0.556,2.143,0.909,-4.621,-0.853,1.665,0.493,0.652,-0.364,-0.462,1.583,1.417,0.711,0.300,1.484,1.495,0.909,1.130,-1.148,-1.142,-1.338,-1.318,-0.571,-0.027,-0.298,-0.357,-0.036,-0.338,0.041,0.692
